SYMBOL;SERIES;OPEN;HIGH;LOW;CLOSE;LAST;PREVCLOSE;TOTTRDQTY;TOTTRDVAL;TIMESTAMP;TOTALTRADES;ISIN
ICICILOVOL;EQ;103.7;137;103.7;115.35;115.49;115.3;31810;3671746.86;06-JAN-2021;480;INF109KB10T8
ICICIM150;EQ;97;97;81.05;82;82.15;81.79;20394;1677573.91;06-JAN-2021;160;INF109KC1G82
ICICIMCAP;EQ;82.8;82.8;81.5;81.94;82.3;81.64;7904;649601.83;06-JAN-2021;223;INF109KB1XT3
ICICINF100;EQ;168.3;168.3;153.01;154.07;154;154.36;5129;793942.66;06-JAN-2021;174;INF109KA1962
ICICINIFTY;EQ;157.45;157.45;149;150.3;149.89;150.41;72029;10843784.47;06-JAN-2021;3687;INF109K012R6
ICICINV20;EQ;77.7;87;72.2;73.3;73.35;73.66;33772;2487513.2;06-JAN-2021;726;INF109KB1WY5
ICICINXT50;EQ;35.2;35.2;34;34.22;34.36;34.22;38435;1317924.48;06-JAN-2021;359;INF109KC1NS5
ICICIPRULI;EQ;512;518.85;504.15;510.4;509.8;507.5;2500109;1283724309.6;06-JAN-2021;39877;INE726G01019
ICICISENSX;EQ;522.9;523.6;515;520;520.05;520.08;2259;1180097.98;06-JAN-2021;83;INF346A01034
ICICITECH;EQ;259;268;253.54;255.38;254.91;258.75;25326;6555710.74;06-JAN-2021;411;INF109KC1N67
ICIL;EQ;149.5;151.7;144.15;147.15;147;151.7;197228;29106360.35;06-JAN-2021;4827;INE483B01026
ICRA;EQ;2943.65;2969.55;2881;2903.55;2911.7;2929.1;4244;12414850.95;06-JAN-2021;774;INE725G01011
IDBI;EQ;32;32.15;31.55;31.7;31.75;31.75;6173139;196647244.85;06-JAN-2021;11945;INE008A01015
IDBIGOLD;EQ;4701.85;4709;4670;4704.25;4709;4688.75;254;1190711.3;06-JAN-2021;62;INF397L01554
IDEA;EQ;12;12.25;11.5;11.85;11.85;11.9;374712576;4465346637.9;06-JAN-2021;191395;INE669E01016
IDFC;EQ;38.25;38.7;36.9;38.25;38.55;38;12577233;476673544.45;06-JAN-2021;22299;INE043D01016
IDFCFIRSTB;EQ;39.75;42.85;38.5;41.4;42.75;39.7;80681106;3269911486.05;06-JAN-2021;117382;INE092T01019
IDFCFIRSTB;N5;5340;5340;5340;5340;5340;5300;4;21360;06-JAN-2021;1;INE092T08CG7
IDFCFIRSTB;N6;10700;10700;10700;10700;10700;10687.55;16;171200;06-JAN-2021;4;INE092T08CH5
IDFCFIRSTB;N7;5225;5325;5206.01;5325;5325;5330;24;126484.04;06-JAN-2021;8;INE092T08CI3
IDFCFIRSTB;N9;5050;5050;5050;5050;5050;5050;6;30300;06-JAN-2021;5;INE092T08CK9
IDFCFIRSTB;NA;10921;10921;10912.01;10916;10916;10940;7;76406.16;06-JAN-2021;4;INE092T08CL7
IDFCFIRSTB;NB;5340.01;5360;5340.01;5351.01;5351.01;5350;32;171204.16;06-JAN-2021;11;INE092T08CM5
IDFCFIRSTB;NC;10535;10535.01;10535;10535.01;10535.01;10532.01;26;273910.22;06-JAN-2021;7;INE092T08CN3
IDFNIFTYET;EQ;151;159;143.6;147.27;147.27;148.01;2787;415531.26;06-JAN-2021;114;INF194KA1U07
IEX;EQ;220;224.5;220;222;222.6;220.2;649643;144560786.6;06-JAN-2021;9364;INE022Q01020
IFBAGRO;EQ;474.55;475.75;457;458.1;457;469.15;31296;14531322.1;06-JAN-2021;2004;INE076C01018
IFBIND;EQ;1210;1215.75;1150;1160.6;1159.9;1205.15;61679;72861655.15;06-JAN-2021;4492;INE559A01017
IFCI;EQ;9.55;9.8;9.35;9.45;9.4;9.4;9908252;94855170.7;06-JAN-2021;27141;INE039A01010
IFCI;NF;1012;1012;1011;1011.66;1011;1011.01;173;175063;06-JAN-2021;9;INE039A07785
IFCI;NH;1047;1047;1038.5;1038.5;1038.5;1040.76;430;447336;06-JAN-2021;11;INE039A07801
IFCI;NI;1880;1880;1880;1880;1880;1900;10;18800;06-JAN-2021;1;INE039A07819
IFCI;NL;1090.15;1096.85;1090;1096.85;1096.85;1085;25;27353.5;06-JAN-2021;3;INE039A07843
IFGLEXPOR;EQ;265;290;265;269.6;269.95;264.8;98443;27135688.35;06-JAN-2021;2887;INE133Y01011
IGARASHI;EQ;380;387.15;353.8;364.15;362.25;378.95;364803;136043388.15;06-JAN-2021;15669;INE188B01013
IGL;EQ;522.85;545.3;521;542.4;543;519.05;7179407;3825772280.05;06-JAN-2021;108996;INE203G01027
IGPL;EQ;420;423.1;403.15;409.35;406;412.55;71109;29538676.6;06-JAN-2021;2322;INE204A01010
IIFCL;N1;1320;1320;1320;1320;1320;1320;100;132000;06-JAN-2021;1;INE787H07156
IIFCL;N2;1180;1180;1171;1180;1180;1184.3;1395;1645200;06-JAN-2021;12;INE787H07354
IIFCL;N4;1457;1457;1411.65;1411.65;1411.65;1485.08;300;429624.15;06-JAN-2021;8;INE787H07370
IIFL;EQ;116.35;118.8;114.65;115.8;115.3;114.4;995585;115950430.5;06-JAN-2021;10221;INE530B01024
IIFL;N2;1089.3;1089.3;1089.3;1089.3;1089.3;1089.05;50;54465;06-JAN-2021;1;INE866I07BZ1
IIFL;N4;1036;1036;1030.11;1034.53;1034.5;1027.46;814;841888.85;06-JAN-2021;19;INE866I07CD6
IIFL;N5;1110.6;1110.6;1110.6;1110.6;1110.6;1110;10;11106;06-JAN-2021;1;INE866I07CF1
IIFLSEC;EQ;50.35;51.45;48.15;49;49.2;50;1334092;66095118.95;06-JAN-2021;6652;INE489L01022
IIFLWAM;EQ;1079;1080;1022;1027.95;1027;1060.8;25376;26788636.35;06-JAN-2021;1851;INE466L01020
IITL;BE;73.75;73.75;70.6;72.7;73.75;70.25;386;28297.25;06-JAN-2021;16;INE886A01014
IL&FSENGG;BZ;4.2;4.5;4.2;4.4;4.5;4.4;35460;153662.5;06-JAN-2021;43;INE369I01014
IL&FSTRANS;BZ;2.7;2.7;2.7;2.7;2.7;2.6;52890;142803;06-JAN-2021;45;INE975G01012
IMAGICAA;BE;6.35;6.35;6.05;6.15;6.1;6.2;124910;770671.1;06-JAN-2021;221;INE172N01012
IMFA;EQ;298;298;284.45;289.6;289.4;295.85;47023;13606856.25;06-JAN-2021;2392;INE919H01018
IMPAL;EQ;574.85;590;571.2;574.3;577.9;584.3;2487;1444601.85;06-JAN-2021;400;INE547E01014
INDBANK;EQ;12.25;12.35;11.7;11.9;11.85;12.05;210096;2522778.35;06-JAN-2021;547;INE841B01017
INDHOTEL;EQ;124.15;125.3;122.5;123.35;123.6;123.15;1061107;131475908.7;06-JAN-2021;8185;INE053A01029
INDIACEM;EQ;175.7;175.95;168;172.7;172.6;175.4;3882156;667062064.65;06-JAN-2021;23265;INE383A01012
INDIAGLYCO;EQ;327.8;343.35;324.85;338.15;334.95;323.65;542159;182042075.75;06-JAN-2021;11092;INE560A01015
INDIAMART;EQ;7250.4;7599;7010;7084.55;7130;7189.7;222682;1630165641.1;06-JAN-2021;47293;INE933S01016
INDIANB;EQ;88.4;89.85;87;87.75;87.75;87.85;2423058;214595369.55;06-JAN-2021;10958;INE562A01011
INDIANCARD;EQ;141.5;150.05;141.3;142.95;141.65;142;14036;2060782.85;06-JAN-2021;289;INE061A01014
INDIANHUME;EQ;198;209.6;198;202.05;201.9;193;607930;124418944.75;06-JAN-2021;11050;INE323C01030
INDIGO;EQ;1731.45;1743;1708.85;1732.5;1725.4;1714.75;1039152;1794893719.15;06-JAN-2021;24837;INE646L01027
INDIGRID;IV;124.5;125.39;123.51;124.68;124.2;124.53;347004;43235456.67;06-JAN-2021;134;INE219X23014
INDLMETER;BE;17.45;19.1;17.45;19;19;18.2;3133;57164.6;06-JAN-2021;27;INE065B01013
INDNIPPON;EQ;355.4;360.7;346.65;348.95;349.5;355.4;18407;6470879.4;06-JAN-2021;793;INE092B01025
INDOCO;EQ;320;326.5;314;322.55;321;319.4;317984;102110213.2;06-JAN-2021;8954;INE873D01024
INDORAMA;EQ;44;44.35;42.4;42.4;42.4;44.6;135423;5821726.05;06-JAN-2021;811;INE156A01020
INDOSOLAR;BZ;1.9;1.9;1.9;1.9;1.9;1.85;32397;61554.3;06-JAN-2021;25;INE866K01015
INDOSTAR;EQ;337.6;341.15;326.15;328.7;327.9;337.75;39124;13039464.4;06-JAN-2021;1720;INE896L01010
INDOTECH;EQ;114.55;117.8;109;111.05;111.05;115.15;24282;2726078.75;06-JAN-2021;680;INE332H01014
INDOTHAI;EQ;31;31.85;30.45;31.8;31.85;30.35;22479;709017.05;06-JAN-2021;220;INE337M01013
INDOWIND;BE;5.25;5.25;5.25;5.25;5.25;5;33216;174384;06-JAN-2021;67;INE227G01018
INDRAMEDCO;EQ;60.55;60.6;58.25;58.75;59.1;59.75;377407;22490343.3;06-JAN-2021;2323;INE681B01017
INDSWFTLAB;EQ;72;75.6;72;75.6;75.6;72;174949;13163245.35;06-JAN-2021;536;INE915B01019
INDTERRAIN;EQ;43.5;44.4;40.2;41.5;41.05;43.2;1539847;65572820;06-JAN-2021;5582;INE611L01021
INDUSINDBK;EQ;924.95;936.75;909.4;922.35;918;921.65;9768197;9035931742.1;06-JAN-2021;158353;INE095A01012
INDUSTOWER;EQ;256.5;270.75;255.15;261.35;261.55;254.2;9036353;2365876129.4;06-JAN-2021;74588;INE121J01017
INEOSSTYRO;EQ;829.8;848;821;836.55;832;825.8;35790;29825625.4;06-JAN-2021;1518;INE189B01011
INFIBEAM;EQ;86;86.95;82;82.75;82.3;85.95;839837;70402266.25;06-JAN-2021;7226;INE483S01020
INFOBEAN;EQ;158.75;159;145.9;146.1;145.9;153.55;43870;6562311.4;06-JAN-2021;783;INE344S01016
INFRABEES;EQ;388.95;388.95;383.94;387.04;387.04;388.58;587;226316.22;06-JAN-2021;49;INF732E01268
INFY;EQ;1300;1302;1268.05;1282.1;1282.5;1293.8;7161715;9226975582.3;06-JAN-2021;178942;INE009A01021
INGERRAND;EQ;647.05;651.9;635.95;638.8;638;646.1;20101;12930936.9;06-JAN-2021;1917;INE177A01018
INOXLEISUR;EQ;317.9;340.85;317;333.55;334.7;315;5010108;1662231984.55;06-JAN-2021;85171;INE312H01016
INOXWIND;EQ;67.9;68.55;64.2;64.95;65.3;67.5;346399;23046502.35;06-JAN-2021;3062;INE066P01011
INSECTICID;EQ;470;481.95;466;467.25;466.8;469.5;43995;20751025.55;06-JAN-2021;1759;INE070I01018
INSPIRISYS;EQ;34.2;35.05;33.05;33.6;33.4;34.2;24353;829184.7;06-JAN-2021;181;INE020G01017
INTEGRA;BE;1.5;1.5;1.4;1.4;1.4;1.45;7726;10928.65;06-JAN-2021;26;INE418N01027
INTELLECT;EQ;333;342.5;321.5;324.1;323;328.75;729416;243662776.4;06-JAN-2021;16015;INE306R01017
INTENTECH;EQ;43.55;45.5;42.5;43.05;42.55;44;69876;3049447.35;06-JAN-2021;692;INE781A01025
INVENTURE;EQ;16.75;17.15;16.5;16.85;16.95;16.95;14376;242432.55;06-JAN-2021;128;INE878H01016
IOB;EQ;11.45;11.45;11.1;11.15;11.1;11.35;3841684;43375002;06-JAN-2021;4184;INE565A01014
IOC;EQ;93.35;95.6;93.2;94.1;94;93;24710986;2335505097.2;06-JAN-2021;70716;INE242A01010
IOLCP;EQ;744.95;763.8;736;744.2;741.9;740;394114;295236983.6;06-JAN-2021;16350;INE485C01011
IPCALAB;EQ;2163.15;2186;2133.75;2147.55;2143.5;2173.95;280992;608194117.95;06-JAN-2021;28833;INE571A01020
IRB;EQ;115.25;117;113.2;114;114.2;115.05;797846;91863029.35;06-JAN-2021;6636;INE821I01014
IRBINVIT;IV;43.95;44.61;43.75;44.51;44.61;43.61;580000;25604825;06-JAN-2021;137;INE183W23014
IRCON;EQ;92.1;94.1;91.05;92.15;92;90.3;10991792;1020736138.15;06-JAN-2021;153535;INE962Y01021
IRCTC;EQ;1461.95;1514.9;1449;1483.45;1481;1456.85;4244765;6299179955.3;06-JAN-2021;168400;INE335Y01012
IREDA;N2;1479;1479;1479;1479;1479;1340;2;2958;06-JAN-2021;1;INE202E07120
IREDA;N5;1379.79;1379.79;1379.79;1379.79;1379.79;1350;10;13797.9;06-JAN-2021;1;INE202E07138
IRFC;N1;1062.12;1063;1062.12;1063;1063;1061.96;20;21253.84;06-JAN-2021;4;INE053F07520
IRFC;N2;1225.1;1226;1220;1220;1220;1230;1591;1944751;06-JAN-2021;20;INE053F07538
IRFC;N3;1085;1085;1085;1085;1085;1065.7;15;16275;06-JAN-2021;2;INE053F07561
IRFC;N4;1189.99;1191;1173;1191;1191;1191.15;2155;2549293.9;06-JAN-2021;11;INE053F07579
IRFC;N7;1220;1220;1220;1220;1220;1220;1;1220;06-JAN-2021;1;INE053F07652
IRFC;N8;1320;1320;1320;1320;1320;1320;250;330000;06-JAN-2021;3;INE053F07660
IRFC;N9;1240;1242;1240;1241.5;1240;1245;60;74460;06-JAN-2021;4;INE053F07678
IRFC;NA;1358.99;1358.99;1341.08;1350;1350;1342.01;222;299499.93;06-JAN-2021;8;INE053F07686
IRFC;ND;1200.01;1200.01;1200.01;1200.01;1200.01;1183.5;400;480004;06-JAN-2021;1;INE053F07736
IRFC;NE;1374.9;1374.9;1368;1368;1368;1375;1202;1649349.8;06-JAN-2021;3;INE053F07744
IRFC;NI;1139;1139;1139;1139;1139;1135;24;27336;06-JAN-2021;1;INE053F07827
IRFC;NJ;1245;1264.9;1245;1263.88;1264.9;1246.41;5895;7373532.93;06-JAN-2021;56;INE053F07835
IRFC;NO;1255.05;1255.05;1255.05;1255.05;1255.05;1254;5;6275.25;06-JAN-2021;1;INE053F07900
IRISDOREME;SM;48;48;48;48;48;49.5;5600;268800;06-JAN-2021;1;INE01GN01017
ISEC;EQ;459.95;468.4;450.5;453.45;454.35;459.05;436116;200438078.5;06-JAN-2021;17208;INE763G01038
ISFT;EQ;82.05;83.75;81.05;83.75;83.75;79.8;34184;2840349.45;06-JAN-2021;258;INE566K01011
ISMTLTD;EQ;11.55;11.9;11.3;11.5;11.6;11.35;368024;4283766.6;06-JAN-2021;597;INE732F01019
ITC;EQ;211.45;211.5;204.5;205.4;205.3;211.45;49067837;10162278633.65;06-JAN-2021;275629;INE154A01025
ITDC;EQ;330;333.35;320;323.9;322.5;329.7;73308;24005236;06-JAN-2021;2464;INE353K01014
ITDCEM;EQ;66.75;67.35;62.2;64.1;64.35;66.1;850729;55341082;06-JAN-2021;7272;INE686A01026
ITI;EQ;128.4;130.3;126;128.3;128.45;127.9;533522;68442134.95;06-JAN-2021;5532;INE248A01017
IVC;BE;5.55;5.55;5.15;5.4;5.4;5.35;256784;1388616.8;06-JAN-2021;288;INE050B01023
IVP;BE;79;82.35;76.3;78;78.1;79.35;1612;125233.7;06-JAN-2021;29;INE043C01018
IVZINGOLD;EQ;4725;4725;4655;4699.75;4700;4703.8;134;629134.3;06-JAN-2021;22;INF205K01361
IVZINNIFTY;EQ;1537;1537;1528.55;1534.35;1534.35;1527;4;6129.55;06-JAN-2021;4;INF205K01DA9
IZMO;EQ;48.3;48.3;46.5;46.9;46.55;47.25;21680;1023669.8;06-JAN-2021;419;INE848A01014
J&KBANK;EQ;24.7;25.2;23.8;23.9;23.85;24.25;5263834;128523220.5;06-JAN-2021;9535;INE168A01041
JAGRAN;EQ;46.1;46.45;44.6;45.2;44.95;46.1;773552;35103577.55;06-JAN-2021;4218;INE199G01027
JAGSNPHARM;EQ;83.5;88.85;79.15;83.55;83.4;83;228940;19406146.5;06-JAN-2021;3153;INE048B01027
JAIBALAJI;EQ;21.5;22.55;20.45;20.55;20.45;21.5;89807;1909083.9;06-JAN-2021;234;INE091G01018
JAICORPLTD;EQ;94.65;96;91.7;93.4;93.65;94.45;1096909;103328100.85;06-JAN-2021;7074;INE070D01027
JAIHINDPRO;BZ;1.7;1.7;1.7;1.7;1.7;1.65;100;170;06-JAN-2021;1;INE343D01010
JAINSTUDIO;BZ;2.15;2.2;2.15;2.2;2.2;2.1;685;1489.75;06-JAN-2021;11;INE486B01011
JALAN;SM;2.85;2.85;2.85;2.85;2.85;2.75;3000;8550;06-JAN-2021;1;INE349X01015
JAMNAAUTO;EQ;62;62.2;59.8;60.15;60.1;61.6;861737;52523825.35;06-JAN-2021;5231;INE039C01032
JASH;EQ;242;242;225;227.6;226;236.05;8131;1909378.05;06-JAN-2021;212;INE039O01011
JAYAGROGN;EQ;116;120.95;116;119.35;119.8;119.55;19876;2373737.05;06-JAN-2021;332;INE785A01026
JAYBARMARU;EQ;254.65;261.8;249;251.4;251.6;253.3;127790;32802854.4;06-JAN-2021;3757;INE571B01028
JAYNECOIND;BE;6.3;6.35;5.95;6.35;6.35;6.05;260747;1641483.85;06-JAN-2021;228;INE854B01010
JAYSREETEA;EQ;72.9;73.2;70.6;71.3;71.6;72.5;107488;7744077.05;06-JAN-2021;1041;INE364A01020
JBCHEPHARM;EQ;1067;1067;1051;1056.55;1055.8;1050.3;124727;131636464.35;06-JAN-2021;5638;INE572A01028
JBFIND;BE;14;14;13.6;13.6;13.6;14.3;88680;1209688.6;06-JAN-2021;228;INE187A01017
JBMA;EQ;288.85;322.9;287.4;313.05;311;287.35;391527;122401102;06-JAN-2021;8486;INE927D01028
JCHAC;EQ;2805;2842.5;2656.85;2709.05;2690;2791;26462;73443335.75;06-JAN-2021;4203;INE782A01015
JETAIRWAYS;BZ;145;146.85;143.1;146.85;146.85;139.9;93074;13611111;06-JAN-2021;695;INE802G01018
JETKNIT;SM;27;27.5;26.2;26.2;26.2;26.2;4500;121050;06-JAN-2021;3;INE564T01017
JHS;EQ;23.45;24.15;22.7;22.95;22.85;23.55;76388;1767540.05;06-JAN-2021;483;INE544H01014
JINDALPHOT;BE;24.3;26.45;24.3;25.1;25.1;25.4;6292;157638.25;06-JAN-2021;53;INE796G01012
JINDALPOLY;EQ;465.7;468;451.2;453.2;456.95;460.45;20703;9449606.9;06-JAN-2021;1316;INE197D01010
JINDALSAW;EQ;82.75;84.25;79.2;82.3;81.9;81.25;3610696;297518027.85;06-JAN-2021;19454;INE324A01024
JINDALSTEL;EQ;285.95;290.6;278.15;284.2;284.9;284.65;12378749;3527890748.4;06-JAN-2021;64169;INE749A01030
JINDRILL;EQ;89.8;92.6;88.6;89.5;89.95;88.2;87213;7952353.55;06-JAN-2021;1166;INE742C01031
JINDWORLD;EQ;63.5;64;59.35;60.35;60.5;62.6;267697;16664051.8;06-JAN-2021;3453;INE247D01039
JISLDVREQS;EQ;13.45;14.3;13.45;14.3;14.3;13;603608;8588100.8;06-JAN-2021;962;IN9175A01010
JISLJALEQS;EQ;21.35;21.35;21.35;21.35;21.35;20.35;1633150;34867752.5;06-JAN-2021;1638;INE175A01038
JITFINFRA;BE;12.5;12.8;11.9;12;12;12.5;2695;32660;06-JAN-2021;24;INE863T01013
JIYAECO;BE;7.2;7.35;7.15;7.25;7.25;7.15;148303;1071111.05;06-JAN-2021;259;INE023S01016
JKCEMENT;EQ;2100;2210;2050;2186.75;2180.1;2095.6;183987;394789454;06-JAN-2021;15982;INE823G01014
JKIL;EQ;145.9;147.35;138.15;142;141.25;143.75;409937;58957211.65;06-JAN-2021;7241;INE576I01022
JKLAKSHMI;EQ;344.9;346.95;337;341.65;341.9;341.9;552133;188746395.65;06-JAN-2021;16249;INE786A01032
JKPAPER;EQ;128.7;132;123.6;125.35;124.85;128.7;4052295;519179725.65;06-JAN-2021;28744;INE789E01012
JKTYRE;EQ;77.75;78.3;75.9;76.3;76.45;77.25;1680599;129736940.5;06-JAN-2021;8467;INE573A01042
JMA;EQ;32.1;32.6;30.45;32.05;31.95;32.6;21001;667865.95;06-JAN-2021;172;INE412C01023
JMCPROJECT;EQ;67.35;71.4;66.85;68.4;68.25;67.2;751698;52050740.3;06-JAN-2021;5085;INE890A01024
JMFINANCIL;EQ;86.9;92.9;86.4;91.3;92.5;86.85;10553487;942020278.25;06-JAN-2021;31148;INE780C01023
JMTAUTOLTD;EQ;3.55;3.55;3.55;3.55;3.55;3.4;151247;536926.85;06-JAN-2021;140;INE988E01036
JOCIL;EQ;182.95;182.95;176.2;178.35;179.15;176.9;8503;1523798.2;06-JAN-2021;250;INE839G01010
JPASSOCIAT;EQ;7.9;8.05;7.8;8.05;8.05;7.7;31618116;253623312.3;06-JAN-2021;27069;INE455F01025
JPINFRATEC;BE;2.05;2.1;2;2;2.05;2;1925242;3919297.35;06-JAN-2021;1061;INE099J01015
JPOLYINVST;BE;22.9;24.4;22.4;23.95;23.95;23.25;1084;26065.8;06-JAN-2021;22;INE147P01019
JPPOWER;EQ;3.35;3.4;3.15;3.25;3.35;3.3;42471546;139165372.3;06-JAN-2021;11253;INE351F01018
JSL;EQ;88.8;92;85.7;87.5;88.4;88.95;4061972;363295622.9;06-JAN-2021;17904;INE220G01021
JSLHISAR;EQ;152.65;159;148.05;153.7;154;152.05;1329471;205456942.4;06-JAN-2021;11551;INE455T01018
JSWENERGY;EQ;68;68.5;66.8;67.3;67.5;67.45;2832539;191287691.8;06-JAN-2021;6681;INE121E01018
JSWHL;EQ;3824.75;3849.95;3700;3736.05;3784;3824.75;1443;5452824.05;06-JAN-2021;426;INE824G01012
JSWISPL;EQ;32.95;33.5;31.5;33.5;33.5;31.95;1260315;41990363.75;06-JAN-2021;1989;INE743C01021
JSWSTEEL;EQ;397.2;407.35;395.75;401.7;400.5;395.25;7910567;3168886195.65;06-JAN-2021;75979;INE019A01038
JTEKTINDIA;EQ;95.9;96.85;88.15;91.45;91.4;95.4;963706;87926830.85;06-JAN-2021;11035;INE643A01035
JUBILANT;EQ;876;920;866.25;908.8;915;875.85;1269814;1135593910.95;06-JAN-2021;35414;INE700A01033
JUBLFOOD;EQ;2800;2856.05;2747.1;2788.6;2790;2775.65;1028625;2882512424.3;06-JAN-2021;49075;INE797F01012
JUBLINDS;EQ;272;272;244;251.55;254.8;259.5;136840;35154193.2;06-JAN-2021;3320;INE645L01011
JUMPNET;EQ;14.25;14.25;14.25;14.25;14.25;14.5;49072;699276;06-JAN-2021;179;INE974C01022
JUNIORBEES;EQ;359;359;347.95;353.29;353.5;351.38;87070;30760661.13;06-JAN-2021;3732;INF732E01045
JUSTDIAL;EQ;744.85;765.85;695;722.6;713;733.35;4278323;3168374267.75;06-JAN-2021;117004;INE599M01018
JYOTHYLAB;EQ;149.95;151.5;146.6;147.4;147.3;149.8;322999;48104466.25;06-JAN-2021;4629;INE668F01031
JYOTISTRUC;BZ;7.55;7.55;7.55;7.55;7.55;7.2;132724;1002066.2;06-JAN-2021;64;INE197A01024
KABRAEXTRU;EQ;99.25;102.4;97.2;98.65;98.25;99.25;61319;6135549.35;06-JAN-2021;716;INE900B01029
KAJARIACER;EQ;709;715.45;705;710.75;711.15;709.5;203117;144108651.8;06-JAN-2021;8487;INE217B01036
KAKATCEM;EQ;197;198.45;191.1;193.65;193.8;195.25;27757;5390923.75;06-JAN-2021;892;INE437B01014
KALPATPOWR;EQ;321;333.9;318;327.05;327.2;317.55;929063;303857909;06-JAN-2021;16718;INE220B01022
KALYANIFRG;BE;165;165;157.25;161.95;161.95;160.75;677;108715.15;06-JAN-2021;40;INE314G01014
KAMATHOTEL;EQ;39.4;39.4;37.65;38;38;38.65;60595;2328196.45;06-JAN-2021;673;INE967C01018
KAMDHENU;EQ;131.85;137.8;128.75;131.55;133;130.8;157410;21027514.4;06-JAN-2021;2419;INE390H01012
KANANIIND;EQ;4;4.1;3.8;4.1;4.1;3.95;61531;247186.3;06-JAN-2021;60;INE879E01037
KANORICHEM;EQ;65;72.95;65;69.2;69.55;62.9;2119560;147377104.75;06-JAN-2021;20363;INE138C01024
KANPRPLA;EQ;133.95;133.95;128;129.95;128.5;131.8;13766;1796410.35;06-JAN-2021;487;INE694E01014
KANSAINER;EQ;625.1;632;609;612.75;610.8;625.45;254479;156925087.95;06-JAN-2021;13382;INE531A01024
KAPSTON;BE;111.8;111.8;106;110;110;106.5;932;102752.25;06-JAN-2021;28;INE542Z01010
KARDA;EQ;126.8;127;122.5;123.1;124;125.4;12460;1548098;06-JAN-2021;316;INE278R01026
KARMAENG;EQ;14.3;16.65;13.8;16.65;16.65;13.9;28620;445476.6;06-JAN-2021;230;INE725L01011
KARURVYSYA;EQ;48.2;48.9;47;47.7;47.85;48.2;2311230;111196127.35;06-JAN-2021;9081;INE036D01028
KAUSHALYA;BE;1.8;1.8;1.8;1.8;1.8;1.75;4561;8209.8;06-JAN-2021;5;INE234I01010
KAYA;EQ;271.1;274;267.05;270.4;270;270.55;33331;9003551.1;06-JAN-2021;1155;INE587G01015
KCP;EQ;74.85;75.75;72.25;73.25;73.3;74.85;280152;20739835.4;06-JAN-2021;2098;INE805C01028
KCPSUGIND;EQ;17.35;17.95;17.3;17.8;17.75;17.25;906411;15979403.55;06-JAN-2021;1595;INE790B01024
KDDL;EQ;227.45;270;213.4;254.25;250.9;227.45;38038;9738244.9;06-JAN-2021;1610;INE291D01011
KEC;EQ;380;382;370;370.65;370.2;379.15;341791;128036886.65;06-JAN-2021;7174;INE389H01022
KECL;EQ;16.4;16.7;15.7;16.1;16;16;231487;3795755.4;06-JAN-2021;823;INE134B01017
KEERTI;EQ;24.6;26.5;24.5;25.5;25.5;25.2;8324;213330.3;06-JAN-2021;63;INE586X01012
KEI;EQ;467.05;490;467.05;479.55;478.5;466.75;363530;174590383.9;06-JAN-2021;11596;INE878B01027
KELLTONTEC;EQ;72;72.85;67.25;68.3;67.8;71.15;1741610;120116073.3;06-JAN-2021;8864;INE164B01022
KENNAMET;EQ;878.45;879.4;852;862.35;855;880.4;4913;4262368.2;06-JAN-2021;1244;INE717A01029
KERNEX;BE;32.5;32.5;29.55;29.55;29.55;31.1;16986;506221.55;06-JAN-2021;95;INE202H01019
KESORAMIND;EQ;64.3;65.9;63;64.55;64.75;64.15;688877;44465892;06-JAN-2021;3473;INE087A01019
KEYFINSERV;EQ;82.95;82.95;77.15;78.9;78;79.75;7465;595045.7;06-JAN-2021;173;INE681C01015
KGL;BZ;0.45;0.45;0.4;0.4;0.4;0.45;3161509;1282218.55;06-JAN-2021;399;INE299C01024
KHADIM;EQ;125;128.9;123.15;124.8;125;124.45;239550;30277512.85;06-JAN-2021;4336;INE834I01025
KHAICHEM;EQ;28;28.45;26.85;27.1;27.35;27.75;244393;6710152.9;06-JAN-2021;1719;INE745B01028
KHANDSE;BE;20.8;20.9;20.8;20.8;20.8;19.95;23331;486426.3;06-JAN-2021;41;INE060B01014
KHFM;SM;28;28;26.45;26.8;26.8;29;12000;323250;06-JAN-2021;4;INE00UG01014
KICL;EQ;1469.45;1508.95;1458.85;1464.7;1466;1469.45;1270;1864265.55;06-JAN-2021;196;INE029L01018
KILITCH;BE;97.5;99;94.15;96.9;97;97.45;8265;805646.75;06-JAN-2021;100;INE729D01010
KINGFA;EQ;641;654.85;625.3;629.85;636;639.5;6897;4360298.55;06-JAN-2021;1548;INE473D01015
KIOCL;EQ;139.9;139.9;134.15;134.8;134.7;137.05;106066;14428378.7;06-JAN-2021;1909;INE880L01014
KIRIINDUS;EQ;530.5;533.6;518;522.65;523;526.65;122970;64657321.25;06-JAN-2021;3679;INE415I01015
KIRLFER;EQ;146.6;151;141.55;143.7;144.95;146.1;86343;12546134.35;06-JAN-2021;2223;INE884B01025
KIRLOSBROS;EQ;136;144;134.55;139.45;140.95;134.35;528177;73984317.55;06-JAN-2021;6185;INE732A01036
KIRLOSENG;EQ;131;132.75;126.75;129.65;129.45;130;279087;36469235.95;06-JAN-2021;3398;INE146L01010
KIRLOSIND;EQ;796.25;807.95;784.95;791;788;796.25;4623;3716665.2;06-JAN-2021;189;INE250A01039
KITEX;EQ;112;116.8;111.75;113.7;113.8;111.5;580209;66411003.8;06-JAN-2021;5267;INE602G01020
